id,title,url,industry,location,asking_price,asking_price_text,annual_cash_flow,annual_revenue,employees,down_10,sba_monthly_10pct,annual_debt_service_10pct,cf_after_debt_10pct,coc_return_10pct,dscr_10pct,payoff_years_10pct,down_20,sba_monthly_20pct,annual_debt_service_20pct,cf_after_debt_20pct,coc_return_20pct,dscr_20pct,payoff_years_20pct,seller_note_amount,seller_note_monthly,seller_note_annual,cf_during_standby,cf_after_seller_financing,dscr_seller_financed,score,bucket,absentee,reasons,is_trades,years_in_business,is_franchise,reason_for_selling,sba_available,listing_agent,narrative,description,dim_ai_proof,dim_fun,dim_weather,dim_labor,dim_recurring,dim_absentee,dim_capital_light,dim_scalable,last_seen,is_active,source,has_pdf
56339,Busy Downtown Retail Store – $200K Inventory Included – Northern MN – SBA Qualified,https://www.sunbeltmidwest.com/complete-search-listing/?id_number=56339,Retail,Minnesota,585000.0,"$585,000",350753.0,840888.0,5,58500.0,6957.74,83492.88,267260.12,4.5685,4.2,0.22,117000.0,6184.65,74215.8,276537.2,2.3636,4.73,0.42,58500.0,1130.97,13571.64,267260.12,253688.48,3.61,65,SHORTLIST,No,"strong CF $350,753; DSCR 4.73; CoC 236%; 5 employees; no heavy inventory; operationally simple; Twin Cities area",False,20+ years,No,Retirement,Yes,Nick Dunnom,"Busy Downtown Retail Store – $200K Inventory Included – Northern MN – SBA Qualified (Retail) in Minnesota is listed at $585,000 with $350,753 in annual cash flow (SDE) and $840,888 in gross revenue, 20+ years years in operation. What's attractive: cash flow of $350,753 is strong and well above our preferred threshold; DSCR of 4.73x at 20% down is comfortable — well above the SBA minimum; cash-on-cash return of 236% at 20% down is excellent; small team of 5 keeps operations lean and manageable; SBA financing is available, lowering the capital barrier to entry. Watch-outs: no absentee signals — likely owner-operated and may be dependent on the current owner; seller is retiring — transition plan and key-person risk should be investigated. Bottom line: Strong candidate (score 65/100). Worth requesting financials and scheduling a broker call.","This well-established retailer has been serving its customers for two decades. The business has built a strong reputation for its high-quality products, attention to detail, and exceptional customer service. The store is located in a high-traffic, historic retail space that draws consistent foot traffic and enhances its visibility within the community. The business has experienced steady revenue and profitability , with Cashflow of $350K in 2025. The store holds an inventory level of $200K included in the sale. The store’s consistent performance, combined with its strong community ties and loyal customer base, makes it an attractive acquisition for a buyer. 2025 sales are trending up 5% over last year. Interested buyers should have $65,400 in available capital for the down payment. &#916; document.getElementById( ""ak_js_1"" ).setAttribute( ""value"", ( new Date() ).getTime() ); Minneapolis, MN 1300 Godward Street NE, Suite 6000 Minneapolis, MN 55413 P: 612.455.0880 &nbsp;&nbsp;&nbsp;F: 844.273.8181 Sunbelt Minnesota Wisconsin 125 N. Executive Drive, Suite #302 Brookfield, WI 53005 P: 262.901.0086 Sunbelt Wisconsin South Dakota 101 S. Phillips Avenue, Suite 205 Sioux Falls, SD 57104 P: 605.307.6732 Sunbelt South Dakota Chicago 8735 W. Higgins Road, Suite 150 Chicago, IL 60631 P: 773.243.1603 &nbsp;&nbsp;&nbsp;F: 773.243.1618 Sunbelt Chicago Offices are Independently Owned and Operated. ©2024 Sunbelt Business Advisors",2,3,3,2,2,1,1,1,2026-04-06T18:40:34.589665,True,sunbelt,False
56471,Profitable Twin Cities Metro Hardware Store –,https://www.sunbeltmidwest.com/complete-search-listing/?id_number=56471,Retail,Minnesota,1860000.0,"$1,860,000",454492.0,2458986.0,13,186000.0,22122.03,265464.36,189027.64,1.0163,1.71,0.98,372000.0,19664.03,235968.36,218523.64,0.5874,1.93,1.7,186000.0,3595.9,43150.8,189027.64,145876.84,1.47,62,REVIEW,No,"strong CF $454,492; DSCR 1.93; CoC 59%; 13 employees; no heavy inventory; Twin Cities area",True,20+ years,No,Retirement,Yes,Wes Winnekins,"Profitable Twin Cities Metro Hardware Store – (Retail) in Minnesota is listed at $1,860,000 with $454,492 in annual cash flow (SDE) and $2,458,986 in gross revenue, 20+ years years in operation. What's attractive: cash flow of $454,492 is strong and well above our preferred threshold; DSCR of 1.93x at 20% down is comfortable — well above the SBA minimum; cash-on-cash return of 59% at 20% down is excellent; SBA financing is available, lowering the capital barrier to entry. Watch-outs: no absentee signals — likely owner-operated and may be dependent on the current owner; seller is retiring — transition plan and key-person risk should be investigated. Bottom line: Decent opportunity (score 62/100) but not a clear standout. Dig into the financials before committing time.",,2,3,3,2,1,1,2,2,2026-03-30T18:02:04.707606,False,,False
56489,Booming Pet Industry Opportunity – Premium Retail & Grooming Franchise!,https://www.sunbeltmidwest.com/complete-search-listing/?id_number=56489,Franchise,Minnesota,525000.0,"$525,000",,440000.0,,52500.0,6244.12,74929.44,,,,,105000.0,5550.33,66603.96,,,,,,,,,,,0,AUTO-REJECT,No,no cash flow data,False,Is this a franchise:,,,,Dan Carey,"Booming Pet Industry Opportunity – Premium Retail & Grooming Franchise! (Franchise) in Minnesota is listed at $525,000 and $440,000 in gross revenue, Is this a franchise: years in operation. No standout strengths were identified from the available data. Watch-outs: no absentee signals — likely owner-operated and may be dependent on the current owner; cash flow data is missing — cannot model returns without seller verification. Bottom line: Auto-rejected — does not meet baseline criteria.","Seize the opportunity to own a well-established and rapidly growing pet retail and grooming business in a prime west metro suburban location! This franchise offers premium pet food, treats, full-service grooming, self-serve dog washes, and mobile nail trimming , catering to pet owners seeking top-tier care for their furry companions. The business is fully operational with modern equipment, an established customer base, and significant opportunities for further growth. Take advantage of this turnkey franchise with an attractive lease in place and room to scale revenue through online sales, influencer partnerships, and local marketing initiatives . Interested buyers should have $525,000 in available capital for the down payment. &#916; document.getElementById( ""ak_js_1"" ).setAttribute( ""value"", ( new Date() ).getTime() ); Minneapolis, MN 1300 Godward Street NE, Suite 6000 Minneapolis, MN 55413 P: 612.455.0880 &nbsp;&nbsp;&nbsp;F: 844.273.8181 Sunbelt Minnesota Wisconsin 125 N. Executive Drive, Suite #302 Brookfield, WI 53005 P: 262.901.0086 Sunbelt Wisconsin South Dakota 101 S. Phillips Avenue, Suite 205 Sioux Falls, SD 57104 P: 605.307.6732 Sunbelt South Dakota Chicago 8735 W. Higgins Road, Suite 150 Chicago, IL 60631 P: 773.243.1603 &nbsp;&nbsp;&nbsp;F: 773.243.1618 Sunbelt Chicago Offices are Independently Owned and Operated. ©2024 Sunbelt Business Advisors",2,3,3,2,1,1,2,3,2026-04-06T18:40:34.589676,True,sunbelt,False
56543,Destination Wedding Venue in Southern Metro.  $800K for business; $1.7M for the real estate.  Seller financing available for qualified buyer.,https://www.sunbeltmidwest.com/complete-search-listing/?id_number=56543,Service,Minnesota,800000.0,"$800,000",127891.0,378602.0,,80000.0,9514.85,114178.2,13712.8,0.1714,1.12,5.83,160000.0,8457.65,101491.8,26399.2,0.165,1.26,6.06,80000.0,1546.62,18559.44,13712.8,-4846.64,0.96,24,SKIP,No,"modest CF $127,891; DSCR 1.26; CoC 16%; no heavy inventory; Twin Cities area",False,5+ years,No,Medical Reasons,,Steve Lee & Jeff Mills,"Destination Wedding Venue in Southern Metro.  $800K for business; $1.7M for the real estate.  Seller financing available for qualified buyer. (Service) in Minnesota is listed at $800,000 with $127,891 in annual cash flow (SDE) and $378,602 in gross revenue, 5+ years years in operation. What's attractive: cash flow of $127,891 meets our minimum threshold; DSCR of 1.26x at 20% down clears the SBA minimum; cash-on-cash return of 16% at 20% down is acceptable. Watch-outs: DSCR of 1.26x at 20% down is thin — leaves little cushion if revenue dips; only $26,399 remains after SBA debt at 20% down — limited owner salary buffer; no absentee signals — likely owner-operated and may be dependent on the current owner. Bottom line: Score of 24/100 — below review threshold. Pass unless there is a specific strategic reason to look closer.","Rustic Wedding and Event Venue for Sale: A charming countryside destination that blends rustic charm with modern amenities. &#916; document.getElementById( ""ak_js_1"" ).setAttribute( ""value"", ( new Date() ).getTime() ); Minneapolis, MN 1300 Godward Street NE, Suite 6000 Minneapolis, MN 55413 P: 612.455.0880 &nbsp;&nbsp;&nbsp;F: 844.273.8181 Sunbelt Minnesota Wisconsin 125 N. Executive Drive, Suite #302 Brookfield, WI 53005 P: 262.901.0086 Sunbelt Wisconsin South Dakota 101 S. Phillips Avenue, Suite 205 Sioux Falls, SD 57104 P: 605.307.6732 Sunbelt South Dakota Chicago 8735 W. Higgins Road, Suite 150 Chicago, IL 60631 P: 773.243.1603 &nbsp;&nbsp;&nbsp;F: 773.243.1618 Sunbelt Chicago Offices are Independently Owned and Operated. ©2024 Sunbelt Business Advisors",2,2,2,1,1,1,2,2,2026-04-06T18:40:34.589708,True,sunbelt,False
56550,"Industrial Supply Distributor – $250,000 price reduction! 35+ Years in Business! 265k cash flow!",https://www.sunbeltmidwest.com/complete-search-listing/?id_number=56550,Distribution,Minnesota,1000000.0,"$1,000,000",265898.0,1913107.0,4,100000.0,11893.57,142722.84,123175.16,1.2318,1.86,0.81,200000.0,10572.06,126864.72,139033.28,0.6952,2.1,1.44,100000.0,1933.28,23199.36,123175.16,99975.8,1.6,61,REVIEW,No,"decent CF $265,898; DSCR 2.10; CoC 70%; 4 employees; operationally simple; durable industry; Twin Cities area",True,20+ years,,Retirement,Yes,Dan Arcand,"Industrial Supply Distributor – $250,000 price reduction! 35+ Years in Business! 265k cash flow! (Distribution) in Minnesota is listed at $1,000,000 with $265,898 in annual cash flow (SDE) and $1,913,107 in gross revenue, 20+ years years in operation. What's attractive: cash flow of $265,898 is solid; DSCR of 2.10x at 20% down is comfortable — well above the SBA minimum; cash-on-cash return of 70% at 20% down is excellent; the distribution is considered recession-resistant; small team of 4 keeps operations lean and manageable; SBA financing is available, lowering the capital barrier to entry. Watch-outs: no absentee signals — likely owner-operated and may be dependent on the current owner; seller is retiring — transition plan and key-person risk should be investigated. Bottom line: Decent opportunity (score 61/100) but not a clear standout. Dig into the financials before committing time.","This well-established industrial supply distributor has been serving a loyal and diverse customer base for over 35 years . Specializing in high-quality bearings, belts, hoses, and maintenance parts , this business is known for its large inventory , quick order fulfillment , and strong supplier relationships . Key Products and Services: Precision and Regular Bearings Industrial Belts and Hoses Maintenance Parts (Couplings, Sprockets, Pulleys, Chains, etc.) Located in a high-demand industrial area , the business serves OEMs, manufacturers, maintenance departments, and contractors within a 30-mile radius . With consistent revenue , strong industry recognition , and room for growth , this is an ideal opportunity for an entrepreneur or industry buyer looking to expand . Seller financing is available for qualified buyers . Real Estate is also available for purchase at $720,000 . Interested buyers should have approximately $187,000 in available capital for the down payment experience in industrial supply, B2B sales, or distribution . &#916; document.getElementById( ""ak_js_1"" ).setAttribute( ""value"", ( new Date() ).getTime() ); Minneapolis, MN 1300 Godward Street NE, Suite 6000 Minneapolis, MN 55413 P: 612.455.0880 &nbsp;&nbsp;&nbsp;F: 844.273.8181 Sunbelt Minnesota Wisconsin 125 N. Executive Drive, Suite #302 Brookfield, WI 53005 P: 262.901.0086 Sunbelt Wisconsin South Dakota 101 S. Phillips Avenue, Suite 205 Sioux Falls, SD 57104 P: 605.307.6732 Sunbelt South Dakota Chicago 8735 W. Higgins Road, Suite 150 Chicago, IL 60631 P: 773.243.1603 &nbsp;&nbsp;&nbsp;F: 773.243.1618 Sunbelt Chicago Offices are Independently Owned and Operated. ©2024 Sunbelt Business Advisors",2,1,3,3,1,1,1,1,2026-04-06T18:40:34.589724,True,sunbelt,False
56807,"Industrial Ventilation & Equipment Solutions – Sales, Installation & Service",https://www.sunbeltmidwest.com/complete-search-listing/?id_number=56807,Service,Minnesota,700000.0,"$700,000",263699.0,3089299.0,8,70000.0,8325.5,99906.0,163793.0,2.3399,2.64,0.43,140000.0,7400.44,88805.28,174893.72,1.2492,2.97,0.8,70000.0,1353.3,16239.6,163793.0,147553.4,2.27,55,REVIEW,No,"decent CF $263,699; DSCR 2.97; CoC 125%; 8 employees; no heavy inventory; operationally simple; Twin Cities area",True,20+ years,No,Transition into Retirement,Yes,Jason Plouff,"Industrial Ventilation & Equipment Solutions – Sales, Installation & Service (Service) in Minnesota is listed at $700,000 with $263,699 in annual cash flow (SDE) and $3,089,299 in gross revenue, 20+ years years in operation. What's attractive: cash flow of $263,699 is solid; DSCR of 2.97x at 20% down is comfortable — well above the SBA minimum; cash-on-cash return of 125% at 20% down is excellent; small team of 8 keeps operations lean and manageable; SBA financing is available, lowering the capital barrier to entry. Watch-outs: no absentee signals — likely owner-operated and may be dependent on the current owner; seller is retiring — transition plan and key-person risk should be investigated. Bottom line: Decent opportunity (score 55/100) but not a clear standout. Dig into the financials before committing time.","This well-established Upper Midwest firm specializes in the design, sale, installation, and service of industrial air handling systems , including ventilation, odor control, welding fume extraction, and dust collection solutions. Serving a broad client base across Minnesota, Wisconsin, North Dakota, and South Dakota , the company is known for its turnkey project delivery and deep expertise in compliance with local and state regulations. With a team of experienced, long-tenured employees—several of whom are capable of stepping into elevated roles under new ownership—the business is well-positioned for a smooth transition and continued success. The company supports customers from initial system selection through final installation, offering custom solutions and responsive service. Its strong industry reputation, loyal customer base, and specialized focus provide a stable foundation with significant growth potential. Interested buyers should have approximately $87,600 in available capital for the down payment. &#916; document.getElementById( ""ak_js_1"" ).setAttribute( ""value"", ( new Date() ).getTime() ); Minneapolis, MN 1300 Godward Street NE, Suite 6000 Minneapolis, MN 55413 P: 612.455.0880 &nbsp;&nbsp;&nbsp;F: 844.273.8181 Sunbelt Minnesota Wisconsin 125 N. Executive Drive, Suite #302 Brookfield, WI 53005 P: 262.901.0086 Sunbelt Wisconsin South Dakota 101 S. Phillips Avenue, Suite 205 Sioux Falls, SD 57104 P: 605.307.6732 Sunbelt South Dakota Chicago 8735 W. Higgins Road, Suite 150 Chicago, IL 60631 P: 773.243.1603 &nbsp;&nbsp;&nbsp;F: 773.243.1618 Sunbelt Chicago Offices are Independently Owned and Operated. ©2024 Sunbelt Business Advisors",3,1,2,3,2,1,2,3,2026-04-06T18:40:34.589753,True,sunbelt,False
56827,Growing Twin Cities Home Care Franchise Business – Seller Financing Available,https://www.sunbeltmidwest.com/complete-search-listing/?id_number=56827,Home Health Care Services,Minnesota,350000.0,"$350,000",103750.0,665447.0,,35000.0,4162.75,49953.0,53797.0,1.5371,2.08,0.65,70000.0,3700.22,44402.64,59347.36,0.8478,2.34,1.18,,,,,,,0,AUTO-REJECT,No,"under min price $350,000",,Is this a franchise:,,,,Lisa Meyer,,,3,2,3,2,1,1,3,3,2026-02-14T20:33:43.163793,False,,False
56928,Profitable Motel Near BWCA,https://www.sunbeltmidwest.com/complete-search-listing/?id_number=56928,Hotels/Motels,Minnesota,350000.0,"$350,000",122707.0,223123.0,3,35000.0,4162.75,49953.0,72754.0,2.0787,2.46,0.48,70000.0,3700.22,44402.64,78304.36,1.1186,2.76,0.89,35000.0,676.65,8119.8,72754.0,64634.2,2.11,47,REVIEW,No,"modest CF $122,707; DSCR 2.76; CoC 112%; 3 employees; no heavy inventory; Twin Cities area",False,20+ years,No,Retirement,Yes,Nick Dunnom,"Profitable Motel Near BWCA (Hotels/Motels) in Minnesota is listed at $350,000 with $122,707 in annual cash flow (SDE) and $223,123 in gross revenue, 20+ years years in operation. What's attractive: cash flow of $122,707 meets our minimum threshold; DSCR of 2.76x at 20% down is comfortable — well above the SBA minimum; cash-on-cash return of 112% at 20% down is excellent; small team of 3 keeps operations lean and manageable; SBA financing is available, lowering the capital barrier to entry. Watch-outs: no absentee signals — likely owner-operated and may be dependent on the current owner; seller is retiring — transition plan and key-person risk should be investigated. Bottom line: Marginal fit (score 47/100). Proceed only if something specific about this deal appeals beyond the numbers.","Long-established motel for sale near Minnesota’s BWCA. This business offers cozy accommodations and is known for its warm guest service and charming atmosphere. Seller financing and SBA financing options are available for qualified buyers. Interested buyers should have $159,600 in available capital for the down payment. &#916; document.getElementById( ""ak_js_1"" ).setAttribute( ""value"", ( new Date() ).getTime() ); Minneapolis, MN 1300 Godward Street NE, Suite 6000 Minneapolis, MN 55413 P: 612.455.0880 &nbsp;&nbsp;&nbsp;F: 844.273.8181 Sunbelt Minnesota Wisconsin 125 N. Executive Drive, Suite #302 Brookfield, WI 53005 P: 262.901.0086 Sunbelt Wisconsin South Dakota 101 S. Phillips Avenue, Suite 205 Sioux Falls, SD 57104 P: 605.307.6732 Sunbelt South Dakota Chicago 8735 W. Higgins Road, Suite 150 Chicago, IL 60631 P: 773.243.1603 &nbsp;&nbsp;&nbsp;F: 773.243.1618 Sunbelt Chicago Offices are Independently Owned and Operated. ©2024 Sunbelt Business Advisors",2,3,2,2,1,1,2,2,2026-04-06T18:40:34.589769,True,sunbelt,False
56931,Profitable Northern MN Bar & Liquor Store with Real Estate – Seller Financing Available!,https://www.sunbeltmidwest.com/complete-search-listing/?id_number=56931,Restaurant & Bar,Minnesota,300000.0,"$300,000",162312.0,676312.0,,30000.0,3568.07,42816.84,119495.16,3.9832,3.79,0.25,60000.0,3171.62,38059.44,124252.56,2.0709,4.26,0.48,30000.0,579.98,6959.76,119495.16,112535.4,3.26,0,AUTO-REJECT,No,regulated: liquor store,False,20+ years,No,Retirement,,Scott Wiyninger,"Profitable Northern MN Bar & Liquor Store with Real Estate – Seller Financing Available! (Restaurant & Bar) in Minnesota is listed at $300,000 with $162,312 in annual cash flow (SDE) and $676,312 in gross revenue, 20+ years years in operation. What's attractive: cash flow of $162,312 is solid; DSCR of 4.26x at 20% down is comfortable — well above the SBA minimum; cash-on-cash return of 207% at 20% down is excellent. Watch-outs: no absentee signals — likely owner-operated and may be dependent on the current owner; seller is retiring — transition plan and key-person risk should be investigated. Bottom line: Auto-rejected — does not meet baseline criteria.","Located a half hour north of Grand Rapids, MN, this long-established bar and off-sale liquor store offers a balanced mix of services, drawing steady traffic from both local residents, seasonal visitors, and cabin owners. The business features a full-service bar with seating for 60 , outdoor patio, and licensed pull tab operations, complemented by a liquor store that ensures consistent year-round revenue . Supported by a team of long-term employees, the operation runs efficiently with owner oversight. The business has built a solid reputation, reflected in positive customer reviews, and presents an excellent opportunity for a hands-on owner seeking a reliable, income-generating asset. Interested buyers should have $150,000 in available capital for the down payment. Seller Financing available to qualified buyer. Opportunity for an experienced buyer with restaurant management experience to finance with only $50,000 down. &#916; document.getElementById( ""ak_js_1"" ).setAttribute( ""value"", ( new Date() ).getTime() ); Minneapolis, MN 1300 Godward Street NE, Suite 6000 Minneapolis, MN 55413 P: 612.455.0880 &nbsp;&nbsp;&nbsp;F: 844.273.8181 Sunbelt Minnesota Wisconsin 125 N. Executive Drive, Suite #302 Brookfield, WI 53005 P: 262.901.0086 Sunbelt Wisconsin South Dakota 101 S. Phillips Avenue, Suite 205 Sioux Falls, SD 57104 P: 605.307.6732 Sunbelt South Dakota Chicago 8735 W. Higgins Road, Suite 150 Chicago, IL 60631 P: 773.243.1603 &nbsp;&nbsp;&nbsp;F: 773.243.1618 Sunbelt Chicago Offices are Independently Owned and Operated. ©2024 Sunbelt Business Advisors",2,3,1,1,1,1,1,1,2026-04-06T18:40:34.589785,True,sunbelt,False
56953,Modern Neighborhood Diner with High-Traffic Corner Location & Loyal Following,https://www.sunbeltmidwest.com/complete-search-listing/?id_number=56953,Restaurant & Bar,Minnesota,330000.0,"$330,000",194744.0,1298586.0,21,33000.0,3924.88,47098.56,147645.44,4.4741,4.13,0.22,66000.0,3488.78,41865.36,152878.64,2.3163,4.65,0.43,33000.0,637.98,7655.76,147645.44,139989.68,3.56,54,REVIEW,No,"decent CF $194,744; DSCR 4.65; CoC 232%; 21 employees; no heavy inventory; recurring revenue signal; Twin Cities area",False,10+ years,No,Retirement,Yes,Mike Minor,"Modern Neighborhood Diner with High-Traffic Corner Location & Loyal Following (Restaurant & Bar) in Minnesota is listed at $330,000 with $194,744 in annual cash flow (SDE) and $1,298,586 in gross revenue, 10+ years years in operation. What's attractive: cash flow of $194,744 is solid; DSCR of 4.65x at 20% down is comfortable — well above the SBA minimum; cash-on-cash return of 232% at 20% down is excellent; recurring or contract revenue provides predictable cash flow; SBA financing is available, lowering the capital barrier to entry. Watch-outs: team of 21 is mid-sized — management overhead to consider; no absentee signals — likely owner-operated and may be dependent on the current owner; seller is retiring — transition plan and key-person risk should be investigated. Bottom line: Decent opportunity (score 54/100) but not a clear standout. Dig into the financials before committing time.","This vibrant, full-service restaurant offers a modern twist on classic American comfort food and has become a beloved staple in its neighborhood. Known for its creative takes on familiar favorites—like BLTs, Reubens, truffle fries, and standout dishes like Swedish meatloaf, fish tacos, and tomato peanut soup—the diner delivers a unique culinary experience that draws repeat customers year-round. With daily lunch, dinner, happy hour, and weekend brunch offerings, plus a menu of craft cocktails, local beers, wines, ciders, seltzers, and innovative THC and non-alcoholic beverages , this business caters to a wide demographic of families, couples, and friend groups. Located on a premium corner lot with a seasonal patio , the restaurant enjoys strong foot traffic and a loyal local following. The cozy yet lively atmosphere makes it a go-to destination in the community. While primarily dine-in, the business also offers take-out and delivery, leaving significant room for growth for an ambitious new owner or operator. Interested buyers should have $49,700 in available capital for the down payment. &#916; document.getElementById( ""ak_js_1"" ).setAttribute( ""value"", ( new Date() ).getTime() ); Minneapolis, MN 1300 Godward Street NE, Suite 6000 Minneapolis, MN 55413 P: 612.455.0880 &nbsp;&nbsp;&nbsp;F: 844.273.8181 Sunbelt Minnesota Wisconsin 125 N. Executive Drive, Suite #302 Brookfield, WI 53005 P: 262.901.0086 Sunbelt Wisconsin South Dakota 101 S. Phillips Avenue, Suite 205 Sioux Falls, SD 57104 P: 605.307.6732 Sunbelt South Dakota Chicago 8735 W. Higgins Road, Suite 150 Chicago, IL 60631 P: 773.243.1603 &nbsp;&nbsp;&nbsp;F: 773.243.1618 Sunbelt Chicago Offices are Independently Owned and Operated. ©2024 Sunbelt Business Advisors",2,3,1,2,2,1,1,1,2026-04-06T18:40:34.589814,True,sunbelt,False
